Hour	Day	Month	Year	Tmean(C)	Prcp(mm)	Et0(mm)	RH
14	22	1	2018	21.11	0.0	0.2506	75.49
15	22	1	2018	21.5175	0.0	0.2254	71.455
16	22	1	2018	21.0075	0.0	0.1276	74.005
17	22	1	2018	20.2	0.0	0.0271	79.4875
18	22	1	2018	19.7425	0.0	0.0084	83.675
19	22	1	2018	18.975	0.0	0.0	87.1
20	22	1	2018	18.6125	0.0	0.0	91.175
21	22	1	2018	18.2525	0.0	0.0	92.975
22	22	1	2018	18.3125	0.0	0.0	94.85
23	22	1	2018	18.685	0.0	0.0	93.925
0	23	1	2018	18.4425	0.0	0.0	93.2
1	23	1	2018	18.085	0.0	0.0	94.425
2	23	1	2018	17.915	0.0	0.0	94.85
3	23	1	2018	17.775	0.0	0.0	94.1
4	23	1	2018	17.2575	0.0	0.0	97.5
5	23	1	2018	16.975	0.0	0.0	99.575
6	23	1	2018	17.11	0.0	0.0	99.425
7	23	1	2018	14.99	0.0	0.0354	69.9675
8	23	1	2018	12.965	0.0	0.2393	46.4175
9	23	1	2018	12.62	0.0	0.3079	42.0125
10	23	1	2018	13.42	0.0	0.4505	35.8775
11	23	1	2018	14.6825	0.0	0.4888	32.4375
12	23	1	2018	15.8	0.0	0.5733	28.7925
13	23	1	2018	16.965	0.0	0.5899	26.0675
14	23	1	2018	18.2625	0.0	0.609	22.9625
15	23	1	2018	18.8675	0.0	0.5717	22.2225
16	23	1	2018	18.815	0.0	0.4734	22.9375
17	23	1	2018	17.875	0.0	0.1206	25.2975
18	23	1	2018	15.8475	0.0	0.0545	29.4625
19	23	1	2018	13.56	0.0	0.0237	35.3525
20	23	1	2018	11.56	0.0	0.0008	40.715
21	23	1	2018	10.2025	0.0	0.0245	48.05
22	23	1	2018	9.6325	0.0	0.0282	51.0025
23	23	1	2018	8.98	0.0	0.0274	53.5875
0	24	1	2018	7.4762	0.0	0.0165	59.2075
1	24	1	2018	6.6808	0.0	0.0078	62.3625
2	24	1	2018	6.7228	0.0	0.0117	63.7925
3	24	1	2018	6.3398	0.0	0.0069	65.0625
4	24	1	2018	5.8125	0.0	0.0065	67.575
5	24	1	2018	4.57	0.0	0.0	72.4125
6	24	1	2018	2.594	0.0	0.0	83.575
7	24	1	2018	2.8577	0.0	0.0	81.825
8	24	1	2018	3.7475	0.0	0.0438	80.0775
9	24	1	2018	5.2172	0.0	0.1451	70.8025
10	24	1	2018	7.5375	0.0	0.2751	56.64
11	24	1	2018	8.8875	0.0	0.3388	50.4525
12	24	1	2018	9.56	0.0	0.3166	48.325
13	24	1	2018	10.9375	0.0	0.3218	40.105
14	24	1	2018	11.49	0.0	0.2755	38.0975
15	24	1	2018	12.6475	0.0	0.306	34.5325
16	24	1	2018	13.2275	0.0	0.3281	31.9125
17	24	1	2018	12.3175	0.0	0.0762	35.9575
18	24	1	2018	11.145	0.0	0.0288	41.69
19	24	1	2018	10.265	0.0	0.0324	44.82
20	24	1	2018	9.885	0.0	0.0393	45.195
21	24	1	2018	9.3175	0.0	0.0394	44.89
22	24	1	2018	9.11	0.0	0.0447	42.6325
23	24	1	2018	7.6482	0.0	0.0215	48.045
0	25	1	2018	6.2978	0.0	0.02	52.845
1	25	1	2018	5.6073	0.0	0.0074	53.68
2	25	1	2018	4.4438	0.0	0.0	58.4275
3	25	1	2018	3.7862	0.0	0.0069	56.8175
4	25	1	2018	3.9578	0.0	0.0108	54.935
5	25	1	2018	3.0472	0.0	0.0	60.5125
6	25	1	2018	1.1982	0.0	0.0	71.3675
7	25	1	2018	1.1618	0.0	0.0	69.15
8	25	1	2018	2.6392	0.0	0.0754	63.5675
9	25	1	2018	6.3172	0.0	0.2109	52.7975
10	25	1	2018	8.92	0.0	0.3281	43.1975
11	25	1	2018	10.77	0.0	0.4052	37.325
12	25	1	2018	12.63	0.0	0.4576	32.3175
13	25	1	2018	14.36	0.0	0.4847	27.72
14	25	1	2018	15.745	0.0	0.4859	21.7375
15	25	1	2018	16.2675	0.0	0.4223	20.6325
16	25	1	2018	16.4125	0.0	0.3319	21.8125
17	25	1	2018	15.715	0.0	0.0941	23.61
18	25	1	2018	12.1925	0.0	0.0022	35.065
19	25	1	2018	8.975	0.0	0.0	43.6025
20	25	1	2018	7.0755	0.0	0.0012	52.495
21	25	1	2018	5.0955	0.0	0.0	63.2375
22	25	1	2018	3.7095	0.0	0.0	69.71
23	25	1	2018	3.7172	0.0	0.0	66.8375
0	26	1	2018	3.3542	0.0	0.0	70.3375
1	26	1	2018	2.4152	0.0	0.0	74.0425
2	26	1	2018	1.4217	0.0	0.0	81.2075
3	26	1	2018	0.4548	0.0	0.0	85.35
4	26	1	2018	-0.2598	0.0	0.0	86.45
5	26	1	2018	-0.631	0.0	0.0	89.85
6	26	1	2018	-1.3732	0.0	0.0	92.175
7	26	1	2018	-1.1575	0.0	0.0	92.775
8	26	1	2018	1.6755	0.0	0.0428	83.685
9	26	1	2018	4.9685	0.0	0.1357	71.6775
10	26	1	2018	10.0528	0.0	0.2498	61.7075
11	26	1	2018	14.005	0.0	0.3638	54.6125
12	26	1	2018	16.1125	0.0	0.4388	51.36
13	26	1	2018	17.77	0.0	0.471	49.005
14	26	1	2018	18.69	0.0	0.4614	47.845
15	26	1	2018	18.8175	0.0	0.3951	47.1075
16	26	1	2018	18.4875	0.0	0.1977	48.6625
17	26	1	2018	17.94	0.0	0.0534	52.12
18	26	1	2018	16.4125	0.0	0.0008	58.895
19	26	1	2018	15.23	0.0	0.0003	63.77
20	26	1	2018	14.82	0.0	0.0056	66.72
21	26	1	2018	14.46	0.0	0.0046	70.5275
22	26	1	2018	13.925	0.0	0.0016	74.3875
23	26	1	2018	13.5825	0.0	0.0	77.2975
0	27	1	2018	13.165	0.0	0.0	79.365
1	27	1	2018	12.825	0.0	0.0	81.5
2	27	1	2018	12.4975	0.0	0.0	83.0
3	27	1	2018	12.2825	0.0	0.0	84.5
4	27	1	2018	12.1975	0.0	0.0	85.475
5	27	1	2018	11.845	0.0	0.0	87.3
6	27	1	2018	11.77	0.0	0.0	87.425
7	27	1	2018	11.9625	0.0	0.0	86.65
8	27	1	2018	12.18	0.0	0.0364	87.075
9	27	1	2018	13.395	0.0	0.1085	83.175
10	27	1	2018	15.985	0.0	0.2151	74.1275
11	27	1	2018	18.585	0.0	0.2923	66.145
12	27	1	2018	20.2825	0.0	0.3505	59.915
13	27	1	2018	20.125	0.0	0.2565	60.4375
14	27	1	2018	20.5875	0.0	0.2441	59.715
15	27	1	2018	20.4275	0.0	0.1621	61.645
16	27	1	2018	19.9425	0.0	0.0828	64.52
17	27	1	2018	19.28	0.0	0.0386	67.9375
18	27	1	2018	18.11	0.0	0.0179	73.135
19	27	1	2018	16.9025	0.0	0.001	77.91
20	27	1	2018	15.6425	0.0	0.0	82.825
21	27	1	2018	14.72	0.0	0.0	86.925
22	27	1	2018	14.965	0.0	0.0	85.975
23	27	1	2018	14.88	0.0	0.0	87.775
0	28	1	2018	14.4225	0.0	0.0	90.5
1	28	1	2018	15.0775	0.0	0.0	90.875
2	28	1	2018	15.83	0.0	0.0	88.7
3	28	1	2018	15.1575	0.0	0.0	93.025
4	28	1	2018	14.6	0.254	0.0	98.375
5	28	1	2018	14.495	1.016	0.0	99.7
6	28	1	2018	14.7375	1.524	0.0	99.875
7	28	1	2018	14.755	3.556	0.0	99.9
8	28	1	2018	14.95	4.318	0.0033	99.9
9	28	1	2018	15.3025	1.27	0.0377	99.9
10	28	1	2018	16.0725	0.254	0.0512	99.875
11	28	1	2018	16.635	0.254	0.0763	99.325
12	28	1	2018	17.4075	0.254	0.118	98.625
13	28	1	2018	18.42	0.0	0.1127	95.45
14	28	1	2018	18.37	1.016	0.0643	96.2
15	28	1	2018	18.0275	3.048	0.0274	98.625
16	28	1	2018	17.78	9.652	0.0105	99.7
17	28	1	2018	17.5725	5.588	0.0056	99.9
18	28	1	2018	17.3625	6.35	0.0	99.9
19	28	1	2018	17.0575	11.684	0.0	99.9
20	28	1	2018	16.7975	6.096	0.0	99.9
21	28	1	2018	16.6825	6.096	0.0	99.9
22	28	1	2018	16.45	4.572	0.0	99.9
23	28	1	2018	16.1825	0.762	0.0	99.9
0	29	1	2018	15.8875	0.508	0.0	99.9
1	29	1	2018	15.31	0.0	0.0	99.9
2	29	1	2018	14.4875	0.0	0.0007	99.1
3	29	1	2018	14.1325	0.0	0.0004	99.175
4	29	1	2018	14.1	0.0	0.0012	98.7
5	29	1	2018	13.9875	0.0	0.0039	96.9
6	29	1	2018	13.855	0.0	0.012	91.7
7	29	1	2018	13.64	0.0	0.0056	94.875
8	29	1	2018	13.81	0.0	0.0243	95.525
9	29	1	2018	13.9375	0.0	0.0516	94.075
10	29	1	2018	13.7975	0.0	0.0914	90.825
11	29	1	2018	14.085	0.0	0.1382	86.0
12	29	1	2018	13.6025	0.0	0.1112	85.25
13	29	1	2018	13.9675	0.0	0.227	81.24
14	29	1	2018	15.36	0.0	0.2754	68.46
15	29	1	2018	17.285	0.0	0.4724	46.08
16	29	1	2018	17.7925	0.0	0.5116	28.905
17	29	1	2018	16.7575	0.0	0.428	25.7875
18	29	1	2018	14.6725	0.0	0.1049	28.55
19	29	1	2018	13.1	0.0	0.0803	31.4125
20	29	1	2018	11.1925	0.0	0.0395	38.09
21	29	1	2018	9.4475	0.0	0.0113	45.4625
22	29	1	2018	7.4818	0.0	0.0	57.3575
23	29	1	2018	6.3675	0.0	0.0	66.2775
0	30	1	2018	6.2832	0.0	0.0041	61.13
1	30	1	2018	6.1185	0.0	0.0187	61.705
2	30	1	2018	6.1905	0.0	0.0236	60.255
3	30	1	2018	6.423	0.0	0.0252	59.8425
4	30	1	2018	5.729	0.0	0.019	64.2525
5	30	1	2018	5.3768	0.0	0.0231	67.7525
6	30	1	2018	4.2138	0.0	0.0105	74.9
7	30	1	2018	3.3558	0.0	0.013	73.6775
8	30	1	2018	3.2972	0.0	0.1094	68.2175
9	30	1	2018	4.156	0.0	0.1939	61.4025
10	30	1	2018	5.455	0.0	0.278	53.3875
11	30	1	2018	6.8205	0.0	0.3626	44.81
12	30	1	2018	8.2907	0.0	0.4245	38.46
13	30	1	2018	9.575	0.0	0.4752	33.1
14	30	1	2018	10.335	0.0	0.478	29.6075
15	30	1	2018	11.045	0.0	0.4355	27.185
16	30	1	2018	11.375	0.0	0.3283	26.06
17	30	1	2018	10.965	0.0	0.1999	26.945
18	30	1	2018	8.7352	0.0	0.022	37.57
19	30	1	2018	5.2662	0.0	0.0	58.475
20	30	1	2018	3.4845	0.0	0.0	69.0925
21	30	1	2018	2.5278	0.0	0.0	78.3775
22	30	1	2018	1.2985	0.0	0.0	85.1
23	30	1	2018	0.4605	0.0	0.0	89.775
0	31	1	2018	-0.0718	0.0	0.0	93.475
1	31	1	2018	-0.6945	0.0	0.0	93.0
2	31	1	2018	-1.041	0.0	0.0	92.2
3	31	1	2018	-1.6705	0.0	0.0	94.6
4	31	1	2018	-1.9415	0.0	0.0	95.05
5	31	1	2018	-2.1588	0.0	0.0	97.5
6	31	1	2018	-2.2487	0.0	0.0	97.775
7	31	1	2018	-2.0692	0.0	0.0	93.65
8	31	1	2018	-0.8598	0.0	0.0394	88.475
9	31	1	2018	4.5348	0.0	0.1602	58.0175
10	31	1	2018	8.5948	0.0	0.3053	39.1075
11	31	1	2018	10.5125	0.0	0.4004	32.9825
12	31	1	2018	11.9725	0.0	0.4503	28.6075
13	31	1	2018	13.13	0.0	0.4733	26.26
14	31	1	2018	14.315	0.0	0.4619	24.725
15	31	1	2018	14.975	0.0	0.4225	23.685
16	31	1	2018	15.4725	0.0	0.3203	22.93
17	31	1	2018	15.32	0.0	0.1453	24.3375
18	31	1	2018	11.8625	0.0	0.0	38.855
19	31	1	2018	8.5308	0.0	0.0	51.205
20	31	1	2018	6.7328	0.0	0.0	60.9175
21	31	1	2018	6.5045	0.0	0.0	58.12
22	31	1	2018	5.1318	0.0	0.0	64.3075
23	31	1	2018	3.8795	0.0	0.0	74.75
0	1	2	2018	3.2005	0.0	0.0	77.275
1	1	2	2018	2.473	0.0	0.0	82.3
2	1	2	2018	2.1778	0.0	0.0	85.875
3	1	2	2018	1.8945	0.0	0.0	89.95
4	1	2	2018	2.1362	0.0	0.0	91.325
5	1	2	2018	2.0365	0.0	0.0	94.9
6	1	2	2018	2.0708	0.0	0.0	95.9
7	1	2	2018	2.457	0.0	0.0	97.15
8	1	2	2018	6.7518	0.0	0.0782	81.4075
9	1	2	2018	10.9575	0.0	0.195	69.715
10	1	2	2018	14.185	0.0	0.2831	64.865
11	1	2	2018	16.505	0.0	0.355	60.6025
12	1	2	2018	17.5925	0.0	0.3143	58.75
13	1	2	2018	17.7875	0.0	0.2313	60.225
14	1	2	2018	18.1725	0.0	0.1908	60.27
15	1	2	2018	18.555	0.0	0.1865	61.065
16	1	2	2018	18.7025	0.0	0.1661	61.0025
17	1	2	2018	18.11	0.0	0.0811	65.685
18	1	2	2018	16.8325	0.0	0.0236	71.2775
19	1	2	2018	14.91	0.0	0.005	79.7625
20	1	2	2018	14.5175	0.0	0.0093	78.3675
21	1	2	2018	14.01	0.0	0.0146	78.2475
22	1	2	2018	14.3	0.0	0.0176	77.3
23	1	2	2018	13.94	0.0	0.0135	82.84
0	2	2	2018	12.795	0.508	0.0	95.85
1	2	2	2018	11.765	0.0	0.0	99.225
2	2	2	2018	10.995	0.0	0.0	99.925
3	2	2	2018	9.92	0.0	0.0	99.95
4	2	2	2018	9.8925	0.0	0.0	100.0
5	2	2	2018	12.1375	0.0	0.0	100.0
6	2	2	2018	13.0875	0.508	0.0012	97.4
7	2	2	2018	8.982	0.0	0.0123	87.95
8	2	2	2018	7.7612	0.0	0.0672	84.275
9	2	2	2018	8.381	0.0	0.191	71.67
10	2	2	2018	9.595	0.0	0.3336	52.335
11	2	2	2018	11.4725	0.0	0.4633	36.5625
12	2	2	2018	11.9475	0.0	0.5327	27.995
13	2	2	2018	12.73	0.0	0.5388	30.9375
14	2	2	2018	13.3725	0.0	0.5554	27.7225
15	2	2	2018	13.6325	0.0	0.5161	24.17
16	2	2	2018	13.4575	0.0	0.4393	22.6
17	2	2	2018	12.7825	0.0	0.2986	23.125
18	2	2	2018	10.7775	0.0	0.0678	27.1225
19	2	2	2018	8.805	0.0	0.0553	29.465
20	2	2	2018	7.6485	0.0	0.0579	28.7325
21	2	2	2018	6.11	0.0	0.0368	33.1025
22	2	2	2018	4.7738	0.0	0.0295	38.6425
23	2	2	2018	3.904	0.0	0.0285	39.0875
0	3	2	2018	3.3388	0.0	0.0345	35.935
1	3	2	2018	2.5685	0.0	0.0303	37.705
2	3	2	2018	1.7402	0.0	0.0208	41.7875
3	3	2	2018	0.7532	0.0	0.0099	48.665
4	3	2	2018	0.239	0.0	0.0083	53.045
5	3	2	2018	-0.2595	0.0	0.0061	56.335
6	3	2	2018	-0.2568	0.0	0.0117	57.4175
7	3	2	2018	-0.0188	0.0	0.0168	56.4025
8	3	2	2018	0.5392	0.0	0.0993	55.6575
9	3	2	2018	3.1675	0.0	0.1854	49.195
10	3	2	2018	7.1722	0.0	0.2959	41.87
11	3	2	2018	9.8225	0.0	0.4006	33.0425
12	3	2	2018	11.5725	0.0	0.467	30.095
13	3	2	2018	12.78	0.0	0.4183	31.525
14	3	2	2018	14.2075	0.0	0.4899	31.7325
15	3	2	2018	14.8125	0.0	0.3811	32.35
16	3	2	2018	14.645	0.0	0.2044	36.085
17	3	2	2018	13.8925	0.0	0.0534	40.675
18	3	2	2018	12.985	0.0	0.0123	48.8625
19	3	2	2018	12.1225	0.0	0.0092	57.1625
20	3	2	2018	12.2525	0.0	0.0259	59.5775
21	3	2	2018	11.7525	0.0	0.0212	61.7825
22	3	2	2018	11.175	0.0	0.0168	65.1275
23	3	2	2018	10.8825	0.0	0.013	66.82
0	4	2	2018	10.5775	0.0	0.0127	68.0625
1	4	2	2018	10.365	0.0	0.0069	70.8025
2	4	2	2018	10.2975	0.0	0.0039	74.13
3	4	2	2018	10.62	0.0	0.0033	75.935
4	4	2	2018	10.94	0.0	0.0045	77.44
5	4	2	2018	11.04	1.016	0.0	82.9375
6	4	2	2018	10.8825	1.27	0.0	96.25
7	4	2	2018	11.4925	1.778	0.0	96.9
8	4	2	2018	12.4175	0.254	0.0122	98.55
9	4	2	2018	14.9025	1.778	0.0052	96.7
10	4	2	2018	15.4975	16.006	0.0069	98.975
11	4	2	2018	15.6775	1.778	0.0231	99.875
12	4	2	2018	16.04	0.0	0.0826	98.65
13	4	2	2018	17.665	0.0	0.1393	96.525
14	4	2	2018	19.165	0.0	0.1646	92.3
15	4	2	2018	20.93	0.0	0.2701	78.52
16	4	2	2018	21.26	0.0	0.2546	71.7625
17	4	2	2018	20.615	0.0	0.0888	71.9325
18	4	2	2018	19.7475	0.0	0.0385	66.115
19	4	2	2018	17.095	0.0	0.0361	70.6475
20	4	2	2018	14.3575	0.0	0.0284	77.4
21	4	2	2018	12.68	0.0	0.0144	80.175
22	4	2	2018	11.0775	0.0	0.0	86.35
23	4	2	2018	10.255	0.0	0.0	89.7
0	5	2	2018	10.055	0.0	0.0	89.325
1	5	2	2018	8.4258	0.0	0.0	95.1
2	5	2	2018	7.4342	0.0	0.0	99.225
3	5	2	2018	6.2345	0.0	0.0	99.875
4	5	2	2018	6.541	0.0	0.0	97.475
5	5	2	2018	5.5288	0.0	0.0	98.3
6	5	2	2018	5.5338	0.0	0.0	98.8
7	5	2	2018	4.945	0.0	0.0	99.25
8	5	2	2018	6.0702	0.0	0.046	98.475
9	5	2	2018	8.92	0.0	0.1472	86.475
10	5	2	2018	10.975	0.0	0.2635	73.9675
11	5	2	2018	12.96	0.0	0.3635	62.3925
12	5	2	2018	14.8375	0.0	0.4311	54.0125
13	5	2	2018	16.3375	0.0	0.4599	49.02
14	5	2	2018	17.445	0.0	0.4555	44.775
15	5	2	2018	18.36	0.0	0.3744	42.97
16	5	2	2018	18.7725	0.0	0.2727	42.28
17	5	2	2018	18.6625	0.0	0.1089	45.4125
18	5	2	2018	15.3025	0.0	0.0	62.6975
19	5	2	2018	11.7225	0.0	0.0	79.9425
20	5	2	2018	9.72	0.0	0.0	87.95
21	5	2	2018	8.4675	0.0	0.0	94.325
22	5	2	2018	7.9672	0.0	0.0	97.625
23	5	2	2018	7.1362	0.0	0.0	99.25
0	6	2	2018	6.701	0.0	0.0	99.975
1	6	2	2018	6.0915	0.0	0.0	99.975
2	6	2	2018	5.7595	0.0	0.0	99.9
3	6	2	2018	5.5175	0.0	0.0	99.975
4	6	2	2018	4.8722	0.0	0.0	100.0
5	6	2	2018	5.1078	0.0	0.0	100.0
6	6	2	2018	5.152	0.0	0.0	100.0
7	6	2	2018	4.9057	0.0	0.0	100.0
8	6	2	2018	5.6628	0.0	0.0345	100.0
9	6	2	2018	11.7475	0.0	0.1504	88.275
10	6	2	2018	16.335	0.0	0.286	77.025
11	6	2	2018	18.705	0.0	0.397	70.5975
12	6	2	2018	20.42	0.0	0.4736	64.9325
13	6	2	2018	21.8125	0.0	0.4962	60.7975
14	6	2	2018	22.8375	0.0	0.4687	58.1275
15	6	2	2018	23.5975	0.0	0.452	53.77
16	6	2	2018	23.7925	0.0	0.3017	51.415
17	6	2	2018	23.3925	0.0	0.1597	51.9875
18	6	2	2018	20.6325	0.0	0.0069	61.9525
19	6	2	2018	18.305	0.0	0.0	70.1275
20	6	2	2018	17.1575	0.0	0.0	76.63
21	6	2	2018	17.3825	0.0	0.0	77.9375
22	6	2	2018	15.6475	0.0	0.0	86.1
23	6	2	2018	14.845	0.0	0.0	91.225
0	7	2	2018	16.2125	0.0	0.0	87.35
1	7	2	2018	16.305	0.0	0.0	88.65
2	7	2	2018	15.77	0.0	0.0	91.825
3	7	2	2018	15.5275	0.0	0.0	93.825
4	7	2	2018	15.67	0.0	0.0	95.4
5	7	2	2018	16.0475	0.0	0.0	95.475
6	7	2	2018	16.09	0.0	0.0	94.725
7	7	2	2018	16.4575	0.0	0.0	92.5
8	7	2	2018	16.99	0.0	0.0424	90.375
9	7	2	2018	17.995	0.0	0.0938	87.125
10	7	2	2018	19.11	0.0	0.1358	86.3
11	7	2	2018	20.79	0.0	0.253	81.1325
12	7	2	2018	22.6275	0.0	0.3912	75.845
13	7	2	2018	23.155	0.0	0.3252	74.045
14	7	2	2018	19.0275	10.672	0.0658	87.5225
15	7	2	2018	16.2525	4.318	0.0033	98.8
16	7	2	2018	16.12	4.826	0.0038	99.65
17	7	2	2018	16.21	0.508	0.0088	99.525
18	7	2	2018	16.1975	0.254	0.0017	99.475
19	7	2	2018	16.1325	0.254	0.0	99.675
20	7	2	2018	15.975	1.016	0.0	99.875
21	7	2	2018	15.865	0.508	0.0	99.9
22	7	2	2018	15.785	0.254	0.0	99.9
23	7	2	2018	15.7175	0.0	0.0	99.9
0	8	2	2018	15.585	0.0	0.0	99.9
1	8	2	2018	15.125	0.0	0.0015	98.425
2	8	2	2018	14.2275	0.0	0.0022	97.725
3	8	2	2018	12.8	0.0	0.0017	98.35
4	8	2	2018	11.705	0.0	0.0036	96.9
5	8	2	2018	10.54	0.0	0.0062	94.625
6	8	2	2018	9.6725	0.0	0.0079	92.45
7	8	2	2018	8.9375	0.0	0.0109	89.575
8	8	2	2018	8.565	0.0	0.0712	83.415
9	8	2	2018	9.5325	0.0	0.2078	70.0175
10	8	2	2018	10.8575	0.0	0.2843	58.7425
11	8	2	2018	13.0575	0.0	0.4128	47.285
12	8	2	2018	15.045	0.0	0.4748	37.995
13	8	2	2018	17.06	0.0	0.5967	28.38
14	8	2	2018	18.1725	0.0	0.604	25.925
15	8	2	2018	18.655	0.0	0.5766	25.145
16	8	2	2018	18.2825	0.0	0.3673	27.6875
17	8	2	2018	17.8775	0.0	0.2816	26.1975
18	8	2	2018	15.42	0.0	0.069	30.55
19	8	2	2018	13.15	0.0	0.0267	40.4825
20	8	2	2018	10.0125	0.0	0.0108	57.7225
21	8	2	2018	9.28	0.0	0.0024	66.5375
22	8	2	2018	8.4625	0.0	0.0	70.47
23	8	2	2018	8.505	0.0	0.0	70.5425
0	9	2	2018	8.05	0.0	0.0034	73.385
1	9	2	2018	8.0945	0.0	0.0047	74.6125
2	9	2	2018	7.7848	0.0	0.0	78.69
3	9	2	2018	7.4452	0.0	0.0	83.325
4	9	2	2018	7.4862	0.0	0.0	88.15
5	9	2	2018	8.5125	0.0	0.0	89.9
6	9	2	2018	9.0825	0.0	0.0	90.95
7	9	2	2018	9.445	0.0	0.0	92.25
8	9	2	2018	10.22	0.0	0.0149	93.525
9	9	2	2018	11.0175	0.254	0.0364	91.375
10	9	2	2018	11.55	0.0	0.0655	91.8
11	9	2	2018	12.495	0.0	0.0814	87.6
12	9	2	2018	13.34	0.0	0.1034	83.85
13	9	2	2018	13.8975	0.0	0.1238	81.975
14	9	2	2018	14.68	0.0	0.1478	81.1225
15	9	2	2018	14.9475	0.0	0.1189	81.05
16	9	2	2018	15.0375	0.0	0.0729	82.85
17	9	2	2018	14.82	0.0	0.0469	85.7
18	9	2	2018	14.095	0.0	0.0085	89.95
19	9	2	2018	13.46	0.0	0.0031	92.475
20	9	2	2018	13.02	0.0	0.0	94.95
21	9	2	2018	12.765	0.0	0.0	97.0
22	9	2	2018	12.505	0.0	0.0	98.125
23	9	2	2018	12.1825	0.0	0.0	99.7
0	10	2	2018	12.04	0.0	0.0	100.0
1	10	2	2018	12.035	0.0	0.0	100.0
2	10	2	2018	12.005	0.0	0.0	100.0
3	10	2	2018	11.985	0.0	0.0	100.0
4	10	2	2018	12.03	0.0	0.0	100.0
5	10	2	2018	12.13	0.0	0.0	100.0
6	10	2	2018	12.1825	0.0	0.0	100.0
7	10	2	2018	12.36	0.0	0.0	100.0
8	10	2	2018	12.745	0.0	0.0183	100.0
9	10	2	2018	13.7425	0.0	0.059	99.95
10	10	2	2018	15.585	0.0	0.085	99.9
11	10	2	2018	17.3875	0.0	0.1491	99.525
12	10	2	2018	20.0725	0.0	0.2347	87.35
13	10	2	2018	21.1375	0.0	0.2001	84.15
14	10	2	2018	21.535	0.0	0.1728	83.9
15	10	2	2018	22.1075	0.0	0.1685	81.5
16	10	2	2018	21.84	0.0	0.1067	81.85
17	10	2	2018	21.71	0.0	0.087	82.1
18	10	2	2018	21.3425	0.0	0.0258	84.075
19	10	2	2018	20.5875	0.0	0.0129	88.625
20	10	2	2018	20.495	0.0	0.0118	90.475
21	10	2	2018	20.5175	0.0	0.009	91.325
22	10	2	2018	20.465	0.0	0.0083	91.525
23	10	2	2018	20.3775	0.0	0.0088	91.55
0	11	2	2018	20.0175	0.0	0.0029	93.25
1	11	2	2018	19.7225	0.0	0.0006	94.775
2	11	2	2018	19.6	0.0	0.0	95.1
3	11	2	2018	19.6125	0.0	0.0	95.375
4	11	2	2018	19.5525	0.0	0.0004	95.9
5	11	2	2018	19.6	1.016	0.0027	95.4
6	11	2	2018	19.2125	6.096	0.0	97.85
7	11	2	2018	18.765	11.176	0.0	99.075
8	11	2	2018	18.005	7.62	0.0025	98.125
9	11	2	2018	17.755	15.24	0.0003	99.55
10	11	2	2018	17.3675	4.826	0.0168	99.575
11	11	2	2018	17.2475	1.016	0.0355	99.9
12	11	2	2018	17.3075	5.334	0.0176	99.9
13	11	2	2018	17.2425	3.302	0.0351	99.9
14	11	2	2018	17.1575	8.636	0.011	99.9
15	11	2	2018	17.0225	6.858	0.0092	99.9
16	11	2	2018	16.83	5.08	0.0062	99.9
17	11	2	2018	16.5375	4.318	0.0029	99.9
18	11	2	2018	16.35	1.524	0.0	99.9
19	11	2	2018	16.32	0.508	0.0	99.9
20	11	2	2018	16.395	0.508	0.0	99.9
21	11	2	2018	16.5425	1.27	0.0	99.9
22	11	2	2018	16.5875	1.27	0.0	99.9
23	11	2	2018	16.54	0.508	0.0	99.9
0	12	2	2018	16.7125	1.524	0.0	99.9
1	12	2	2018	16.83	1.778	0.0	99.9
2	12	2	2018	16.595	1.778	0.0	99.9
3	12	2	2018	16.5575	4.064	0.0	99.9
4	12	2	2018	16.5	3.048	0.0	99.9
5	12	2	2018	16.475	0.762	0.0	99.9
6	12	2	2018	16.52	0.254	0.0	99.875
7	12	2	2018	16.7525	0.0	0.0018	97.75
8	12	2	2018	16.5325	0.0	0.0129	99.1
9	12	2	2018	16.7825	0.0	0.0293	99.725
10	12	2	2018	17.305	0.0	0.0417	98.325
11	12	2	2018	17.61	0.0	0.0455	97.7
12	12	2	2018	17.9525	0.0	0.0944	96.15
13	12	2	2018	18.42	0.0	0.1285	93.275
14	12	2	2018	19.31	0.0	0.1875	88.1
15	12	2	2018	19.9075	0.0	0.1166	83.05
16	12	2	2018	19.97	0.0	0.0585	83.7
17	12	2	2018	19.46	0.0	0.0199	87.325
18	12	2	2018	18.3625	0.0	0.0	92.175
19	12	2	2018	17.2025	0.0	0.0	98.125
20	12	2	2018	16.4125	0.0	0.0	99.875
21	12	2	2018	15.9925	0.0	0.0	99.9
22	12	2	2018	15.47	0.0	0.0	99.9
23	12	2	2018	15.615	0.0	0.0	99.9
0	13	2	2018	14.88	0.0	0.0	99.9
1	13	2	2018	14.6825	0.0	0.0	99.9
2	13	2	2018	15.235	0.0	0.0	99.9
3	13	2	2018	15.5525	0.0	0.0	99.9
4	13	2	2018	15.515	0.0	0.0	99.9
5	13	2	2018	15.275	0.0	0.0	99.9
6	13	2	2018	15.2	0.0	0.0	99.9
7	13	2	2018	14.6675	0.0	0.0	99.9
8	13	2	2018	14.605	0.0	0.0534	99.9
9	13	2	2018	15.8175	0.0	0.0817	99.9
10	13	2	2018	16.7125	0.0	0.118	99.825
11	13	2	2018	18.7725	0.0	0.2351	92.95
12	13	2	2018	19.9375	0.0	0.1692	83.5
13	13	2	2018	19.685	0.0	0.1485	83.7
